,Record ID,Company name,Index,Website URL,State/Region,City,Country/Region,Industry,Description,Phone Number,inv_inds
948,9059194257,Cultivian Sandbox Ventures,1665696,cultiviansbx.com,Illinois,Chicago,United States,Venture Capital & Private Equity,"The food and agriculture sector is undergoing unprecedented change, driven by demographics, globalization, sustainability pressures, new energy sources and concerns about food safety and security. […]",,;Sustainablility;Industrial Engineering and Automation;Commerce;Web Services;Agriculture and Farming;DeepTech;Biotechnology;Software;Manufacturing;Information Technology;E-Commerce;Pharmaceuticals;AgTech;Women's Products;Consumer Durables
949,9060183451,Defy.vc,157666475,defy.vc,California,Woodside,United States,,Defy Partners – Early stage venture capital firm supporting authentic founders in building enduring companies. We help entrepreneurs defy expectations., +1 650-530-0193,;Streaming Platforms;Industrial Engineering and Automation;Education;HealthTech;Clothing and Apparel;Productivity Tools;Insurance;Women's Products;Web Services;Supply Chain;Pet Care;Biotechnology;IoT;Information Technology;Pharmaceuticals;Service Industry;Enterprise Software;Human Resources;Arts and Entertainment;Health;Crypto;Multimedia and Graphics Software;Physical Storage;Software;Social Media;E-Commerce;Hardware;Cybersecurity;Events;Search Software;3D Printing;Life Sciences;FinTech;DeepTech;Database Management;Restaurants;Accounting
950,9060154414,Ecosystem Integrity Fund,1668849,ecosystemintegrity.com,California,San Francisco,United States,,Sustainability-focused venture capital fund,,;Transportation;Commerce;Supply Chain;Web Services;Aerospace;Information Technology;Enterprise Software;Automotive;Delivery Services;Real Estate;Human Resources;Consulting;Software;Energy;Hardware;Sustainablility;FinTech;Manufacturing;Consumer Durables
951,9060154237,Dos Rios Partners,1694261,dosriospartners.com,Texas,Dallas,United States,Venture Capital & Private Equity,"Dos Rios Partners, L.P. is a Texas-based private equity partnership.",214-224-0907,
952,9060144663,KTB Ventures,1516041,ktbvc.com,California,Palo Alto,United States,Financial Services,"KTB was founded in 1981 as the first Venture Capital firm in Korea. Since then, KTB has successfully managed over US$3 billion in venture and growth capital funds. We have learned how to uncover value for our portfolio companies and build lasting relationships. Throughout KTB's over 35 years of history, more than 250 portfolio companies of KTB have gone public in Korea and abroad, accounting for over 10% of Korean IPOs. KTB has offices in Seoul, Shanghai and Silicon Valley.",6503244681,;Marketing;Delivery Services;Health;Software;Consumer Durables;Information Technology;E-Commerce;InsurTech;Web Services
953,9060133939,Seven Seven Six,263460422,sevensevensix.com,Florida,Orlando,United States,,Venture Capital Firm, +1 661-776-2020,;Industrial Engineering and Automation;Commerce;Agriculture and Farming;Education;HealthTech;Women's Products;Retail Investing Products;Aerospace;Biotechnology;IoT;Information Technology;Pharmaceuticals;Enterprise Software;Delivery Services;Marketing;Real Estate;Human Resources;Health;Arts and Entertainment;Crypto;Raw Materials;Multimedia and Graphics Software;Consulting;Software;Social Media;E-Commerce;Hardware;Recreation and Leisure;Sustainablility;FinTech;Telecommunications;Consumer Durables
954,9060123924,LiveOak Venture Partners,283581743,liveoakvp.com,Texas,Austin,United States,Venture Capital,LiveOak Venture Partners is a venture capital firm making early-stage investments in technology and technology-driven services., +1 512-498-4903,;Industrial Engineering and Automation;Commerce;Education;User Support;Insurance;Web Services;Supply Chain;Outdoor Activities;Information Technology;Service Industry;Automotive;Enterprise Software;LegalTech;Delivery Services;Marketing;Real Estate;Human Resources;Health;Consulting;Software;Energy;E-Commerce;Cybersecurity;FinTech;DeepTech;Sales;Business Development;Consumer Durables
955,9060092730,Chisos,260495588,chisos.io,California,Santa Monica,United States,,Chisos Capital invests startup capital in idea- and early-stage businesses. We write checks of $15k - $50k to high-potential entrepreneurs. Apply online today.,,;FinTech;Business Development
956,9060092589,Blueberry Ventures,86550829,blueberryventures.vc,California,San Francisco,United States,Venture Capital,Blueberry Ventures is a venture firm that invests in brands and business models across food and beverage.,,;Alcohol;Consumer Durables
957,9060081953,Questa Capital Management,111195391,questacapital.com,California,San Francisco,United States,,Questa Capital is a healthcare venture capital firm that invests in breakout growth companies. We seek out disruptive business models that improve lives., +1 914-315-6072,;Health;Life Sciences;Education;HealthTech;DeepTech;Biotechnology;Software;Information Technology;Pharmaceuticals;Insurance;Extended Reality
958,9060076068,DBL Partners,282252159,dblpartners.vc,California,San Francisco,United States,Venture Capital,DBL Partners is an investment venture focused on companies that deliver high venture capital returns and economic benefits.,(415) 568‑2901,;Industrial Engineering and Automation;Transportation;Agriculture and Farming;Supply Chain;Biotechnology;Aerospace;IoT;Information Technology;Pharmaceuticals;Human Resources;Physical Storage;Raw Materials;Consulting;Software;Energy;E-Commerce;Hardware;Sustainablility;Travel and Tourism;Manufacturing;AgTech
959,9060068516,Jazz Venture Partners,79708025,jazzvp.com,California,San Francisco,United States,,JAZZ Venture Partners invests in technologies that improve human performance,2063007130,;HealthTech;Biotechnology;Software;Pharmaceuticals;Service Industry
960,9060046090,Rethink Impact,120132671,rethinkimpact.com,California,San Francisco,United States,,"Rethink Impact invests in entrepreneurs, tech platforms, and networks that are ecosystems of change. We are a venture capital fund that seeks...",,;Transportation;Agriculture and Farming;Education;HealthTech;Government and Military;Women's Products;Philanthropy;IoT;Information Technology;Enterprise Software;Health;Arts and Entertainment;Consulting;Software;Social Media;Energy;E-Commerce;Mental Health;Sustainablility;FinTech;DeepTech;AgTech;Consumer Durables
961,9060036608,Congruent Ventures,124902134,congruentvc.com,California,San Francisco,United States,,Congruent Ventures is an early stage venture firm that invests in transformative companies in sustainability/alternative energy/food/supply chain/mobility.,,;Industrial Engineering and Automation;Transportation;Clothing and Apparel;Insurance;Supply Chain;Web Services;Waste Management;IoT;Payment Card Industry (PCI);Information Technology;Service Industry;Automotive;Delivery Services;Real Estate;Arts and Entertainment;Physical Storage;Multimedia and Graphics Software;Engineering;Software;Energy;E-Commerce;Hardware;Sustainablility;Travel and Tourism;FinTech;DeepTech;Manufacturing;AgTech;Consumer Durables
962,9060028053,VNTR Capital,284813945,vntr.vc,none,Wilmington,none,Venture Capital,We are an investment syndicate and investors community focusing on investments into fast-growing startup www.vntr.vc,,
963,9060028051,Mithril Capital Management,1687129,mithril.com,California,San Francisco,United States,Financial Services,"Mithril is a family of long-term venture capital funds agnostic to sector and geography. We invest and partner with teams who use technology to build valuable and lasting businesses, often in industries long overdue for change.",4156598940,;Industrial Engineering and Automation;Web Services;Biotechnology;Aerospace;Information Technology;Pharmaceuticals;Enterprise Software;Health;Physical Storage;Crypto;Software;Energy;E-Commerce;Hardware;Sustainablility;FinTech;DeepTech;Manufacturing
964,9059996263,Zetta Venture Partners,285163377,zettavp.com,New York,New York,United States,,Zetta invest in AI-first companies with B2B business models.,,;Marketing;DeepTech;Biotechnology;Software;Supply Chain;Consumer Durables;Information Technology;E-Commerce;Pharmaceuticals;IoT;Cybersecurity;Translation Service;Enterprise Software
965,9059996249,Escalate Capital Partners,1539482,escalatecapital.com,Texas,Austin,United States,Venture Capital & Private Equity,Escalate Capital Partners is mezzanine capital investment firm.,6508545052,;Delivery Services;Human Resources;Health;Biotechnology;Software;Manufacturing;Information Technology;Pharmaceuticals;Cybersecurity
966,9059960350,Uncork Capital,1515928,uncorkcapital.com,California,San Francisco,United States,Venture Capital,"Uncork Capital is a seed-stage venture capital firm that focuses on SaaS, consumer, marketplaces, hardware, and new technology startups.",,;Industrial Engineering and Automation;Commerce;Education;User Support;Location Based Services;InsurTech;Web Services;Supply Chain;Philanthropy;Biotechnology;Aerospace;IoT;Information Technology;Pharmaceuticals;Enterprise Software;Marketing;Family;Human Resources;Health;Arts and Entertainment;Crypto;Multimedia and Graphics Software;Fraud Detection;Software;Design;E-Commerce;Hardware;Cybersecurity;Extended Reality;3D Printing;Life Sciences;FinTech;DeepTech;Telecommunications;Database Management;Sales;Manufacturing;Business Development;Accounting
967,9059960147,Westbridge Capital,223166221,westbridgecap.com,California,San Mateo,United States,,WestBridge Capital is an investment firm focusing primarily on investments in public and private companies in India.,6506256220,;Transportation;Education;User Support;Government and Military;Construction;Information Technology;Software Development;Outsourcing;Enterprise Software;Delivery Services;Real Estate;Health;Arts and Entertainment;Consulting;Software;E-Commerce;Mental Health;FinTech;Home and Garden;DeepTech;Consumer Durables
968,9059204166,Bonfire Ventures,136372780,bonfirevc.com,California,Santa Monica,United States,,"We're Bonfire, a venture capital company built by seed stage investors that specializes in tech startup funding.",,;Transportation;Education;HealthTech;User Support;Productivity Tools;Web Services;Supply Chain;Innovation Management;IoT;Information Technology;Enterprise Software;Marketing;Real Estate;Health;Crypto;Consulting;Software;Design;Social Media;E-Commerce;Hardware;Cybersecurity;Mental Health;Extended Reality;3D Printing;FinTech;DeepTech;Telecommunications;Database Management;Sales;Manufacturing;Security;Accounting
969,9060123664,Lionchase North America,284367756,lionchase.com,District of Columbia,Washington,United States,Venture Capital,Lionchase North America is an asset management investment firm., +1 202 437 7435,
970,9059184918,Extantia Capital,282618789,extantia.com,Berlin,Berlin,Germany,Venture Capital,"Extantia is a VC fund investing in breakthrough climate technologies, in search of the next ""Gigacorn"".",,
971,9060201392,Dash Fund,263705916,dashfund.co,New York,New York,United States,,Backing the next wave of category-defining FinTech founders and companies.,,;Retail Investing Products;Human Resources;Arts and Entertainment;FinTech;Employment;Health;Education;DeepTech;Agriculture and Farming;Software;Social Media;Information Technology;InsurTech;Outsourcing;Enterprise Software
972,9060123657,Spider Capital,263591868,spidercp.com,California,San Francisco,United States,Venture Capital,Spider Capital is a seed-stage enterprise venture capital focused on the digital transformation of industry.,9253663735,;Industrial Engineering and Automation;Enterprise Software;3D Printing;Human Resources;Health;Fraud Detection;Raw Materials;DeepTech;Engineering;IoT;Software;Energy;Manufacturing;Hardware;Cybersecurity;Insurance;Web Services
973,9060239507,FlatRock Associates,263011943,flatrockassociates.com,Dubai,Dubai,United Arab Emirates,,"FlatRock aims to gain a solid understanding of global dynamics and disseminating that information to business leaders, investors, and policymakers to help their decision-making process. FlatRock Associates is one of the world's leading providers of global investment and macroeconomic research. Founded by a group of driven individuals we aim to uncover the dynamics of the world and identify where economic reality meets market perception. Our mission is to help investors, individuals, academics and companies gain a better understanding of the present in order to make educated decisions in the future.",,
974,9060114276,Duchossois Capital Management,263226002,dcmllc.com,Illinois,Chicago,United States,Financial Services,"Duchossois Capital Management is a private investment firm launched in 2013 by The Duchossois Group. We offer experience, operational expertise and long-term vision to management teams, fund managers and partners.",3033296262,
975,9060020536,R42 Group,224430259,r42group.com,California,Stanford,United States,Venture Capital,R42 Group actively invents and finances deep science ventures.,,;3D Printing;Industrial Engineering and Automation;Arts and Entertainment;Biotechnology;Software;Government and Military;Hardware;Pharmaceuticals;Extended Reality
976,9060076178,Mindrock Capital,223755069,mindrock.vc,California,San Francisco,United States,,Mindrock Capital offers access to the best venture deals in Silicon Valley for investors around the world. We invest in emerging tech leaders when they show the highest growth rate.,,;Retail Investing Products;Arts and Entertainment;FinTech;Crypto;Education;Telecommunications;DeepTech;Software;Payment Card Industry (PCI);E-Commerce;Government and Military;Clothing and Apparel;Enterprise Software
977,9059185051,RiverPark Funds,223893613,riverparkfunds.com,New York,New York,United States,,RiverPark Ventures, +18885644517,
978,9060209167,Decibel Partners,220928268,decibel.vc,California,Palo Alto,United States,Venture Capital,Decibel is an independent venture capital firm.,,;Cybersecurity;Travel and Tourism;DeepTech;Software;Design;Information Technology;Productivity Tools;Software Development;Outsourcing;Web Services
979,9060028243,Mehta Ventures,204007749,mehtaventures.co,California,La Habra,United States,,"Mehta Ventures is an independent, privately-owned boutique family office that invests in early stage startups. Mehta Ventures has first cheque investing capacity for founders with relevant industry backgrounds. We also provide comprehensive startup, es...",,;Delivery Services;3D Printing;Biotechnology;Software;Manufacturing;E-Commerce;Pharmaceuticals;Consumer Durables
980,9060239503,Next Play Capital,163278069,nextplaycapital.com,California,Redwood City,United States,Venture Capital,Next Play Capital is a venture investment firm that focuses on both funds and direct co-investments.,,;Industrial Engineering and Automation;Transportation;Education;InsurTech;Supply Chain;Enterprise Software;Delivery Services;Family;Health;Arts and Entertainment;Engineering;Software;Consulting;E-Commerce;Hardware;Events;3D Printing;FinTech;DeepTech;Database Management;Sales;Business Development
981,9060193653,Superangel,147498548,superangel.io,Harju County,Tallinn,Estonia,,"Early-stage investments from entrepreneurs to entrepreneurs. Our companies include Bolt, Veriff, Fortumo and many more. 10x@superangel.io",,;Industrial Engineering and Automation;Transportation;Commerce;Education;HealthTech;Supply Chain;Aerospace;Payment Card Industry (PCI);Construction;Information Technology;Automotive;Delivery Services;Marketing;Real Estate;Human Resources;Arts and Entertainment;Health;Fraud Detection;Software;Energy;E-Commerce;Hardware;Cybersecurity;Events;Sustainablility;Travel and Tourism;3D Printing;FinTech;DeepTech;AgTech
982,9060176015,Sustany Capital,155612166,sustany.co,California,Newport Beach,United States,,Sustany Capital is a venture capital firm investing in blockchain technologies that are reshaping the business landscape.,9492985370,;Software;Crypto
983,9060154413,Presidio Investors,131081846,presidioinvestors.com,Texas,Austin,United States,,"Presidio Investors is a private equity firm based in Austin, TX that pursues exceptional lower and middle-market investments. The firm’s experienced investment professionals specialize in growth-oriented buyouts in the technology, media and financial services industries. The entire Presidio Investors team also has substantial operating experience and works side-by-side with management teams to help achieve the best possible outcome for all stakeholders. Please see our website www.presidioinvestors.com for more information.",415-449-2544,
984,9060102675,Rosewood Private Investments,136985909,rosewoodpi.com,Texas,Dallas,United States,Investment Management,We use our expertise in acquisitions and financing to collaborate with management and grow the businesses in which we invest.,2148499048,
985,9060092590,Red River West,142373068,redriverwest.com,Île-de-France,Paris,France,,RRW is a cross-border hands-on VC firm that supports EU tech start-ups in their growth in the US,,;Industrial Engineering and Automation;Real Estate;Retail Investing Products;Arts and Entertainment;FinTech;HealthTech;DeepTech;IoT;Social Media;Software;Information Technology;News
986,9059194381,Ground Up Ventures,142375797,groundup.vc,Tel Aviv District,Tel Aviv-Yafo,Israel,,Ground Up Ventures is an early stage venture capital firm investing in pre-seed and seed stage startups in the United States and Israel.,,;Education;InsurTech;Clothing and Apparel;Supply Chain;Retail Investing Products;Information Technology;LegalTech;Marketing;Real Estate;Human Resources;Health;Arts and Entertainment;Software;Social Media;Energy;E-Commerce;Hardware;Sustainablility;FinTech;DeepTech;Database Management;Telecommunications;Consumer Durables
987,9059194295,Startups House,140659474,startupshouse.com,Makkah Province,Jeddah,Saudi Arabia,,We empower businesses growing via vertical and horizontal integrations by offering access to crucial services,,
988,9059184913,Samsung Catalyst Fund,128866958,samsungcatalyst.com,California,San Jose,United States,,The Samsung Catalyst Fund is the evergreen venture capital fund of Samsung Electronics.,,;Industrial Engineering and Automation;HealthTech;InsurTech;Supply Chain;Biotechnology;IoT;Information Technology;Software Development;Enterprise Software;Arts and Entertainment;Health;Software;Hardware;Extended Reality;FinTech;Life Sciences;DeepTech;Manufacturing
989,9060144502,Prototype Capital,2886888,prototype.capital,California,Los Angeles,United States,,"At Prototype Capital, we're on a mission to help young ambitious founders around the country build lasting 100-year businesses around products that change the status quo by 10x.",,;Marketing;3D Printing;Health;Innovation Management;Multimedia and Graphics Software;Software;Information Technology;InsurTech;Insurance
990,9060102743,Fuel Venture Capital,120602959,fuelventurecapital.com,Florida,Miami,United States,Venture Capital,Fuel Venture Capital is a firm geared toward early- to later-stage companies propelled by technology.,,;Telecommunications;Aerospace;Manufacturing;Construction
991,9060081986,DarcMatter,1746271,darcmatter.com,New York,New York,United States,Computer Software,DarcMatter Is a Global Alternative Investment Platform. Investors Directly Access and Invest in Alternatives. Asset Managers Raise Capital Efficiently.,212-457-8974,
992,9060046203,International Accelerator,1741429,iaccelerator.com,Texas,Austin,United States,,The International Accelerator helps foreign-born and minority founders and entrepreneurs launch their startup in the United States.,512-225-9320,;Streaming Platforms;Health;FinTech;Arts and Entertainment;Software;Information Technology
993,9060012624,MiLA Capital (Make in LA),1790541,mila.vc,California,Los Angeles,United States,Venture Capital,MiLA Capital is a venture capital firm investing in seed-stage to advance next-generation hardware startups.,(818)734-6500,;Delivery Services;Transportation;Health;Aerospace;Engineering;Software;Consumer Durables;Information Technology;E-Commerce;Supply Chain
994,9059960230,Sente Foundry,1800058,sente.link,Illinois,Chicago,United States,Venture Capital,Sente is an international startup investment and innovation platform.,,
995,9059204173,EFO Holdings,3587572,efoholdings.net,Texas,Dallas,United States,,"EFO Holdings, L.P. (EFO) is a family office dedicated to maximizing risk adjusted returns to our high net worth individuals/families.",2148499800,
996,9060239530,Naya Ventures,1578194,nayaventures.com,Texas,Irving,United States,Venture Capital & Private Equity,Guiding companies to ace the startup race,2146301480,;Commerce;User Support;InsurTech;Web Services;Outdoor Activities;Aerospace;IoT;Information Technology;Software Development;Automotive;Enterprise Software;Marketing;Human Resources;Consulting;Software;E-Commerce;DeepTech;Telecommunications;Manufacturing
997,9060183435,Mobility Ventures,1533042,mobilityventures.com,England,Chenies,United Kingdom,Venture Capital & Private Equity,"Our mission is to provide the most effective assistance possible to entrepreneurs and emerging companies from inception to ultimate commercial success. We invest our capital, time, experience, knowledge, deep connections and team approach in every oppo...",,;Transportation;Supply Chain
998,9060183297,Rubicon Venture Capital,1674940,rubicon.vc,California,San Francisco,United States,,Rubicon Venture Capital is an early-stage VC firm with offices in San Francisco and New York City.,,;Streaming Platforms;Real Estate;Marketing;Human Resources;Arts and Entertainment;FinTech;Telecommunications;DeepTech;Software;Design;Social Media;Productivity Tools;Web Services
999,9060068536,Split Rock Partners,1515380,splitrock.com,Minnesota,Eden Prairie,United States,Financial Services,"Split Rock Partners invests in emerging healthcare, software and Internet services companies in the Upper Midwest and West Coast.",9529957474,;Commerce;Health;Manufacturing;Construction;Insurance
1000,9060068514,GVA Vestor.in,1717218,vestor.in,,Moscow,India,Financial Services,Mindrock Capital offers access to the best venture deals in Silicon Valley for investors around the world. We invest in emerging tech leaders when they show the highest growth rate.,,
1001,9060056404,Globespan Capital Partners,1518591,globespancapital.com,Massachusetts,Boston,United States,Venture Capital & Private Equity,"Globespan Capital Partners partners with entrepreneurs to bring their companies to market. Investing in startups in IT infrastructure, SaaS, mobile, and the Internet, we help companies realize their potential with our personal market-facing expertis...",6173052300,;Enterprise Software;Web Services;Database Management
1002,9060045996,Indicator Ventures,1695432,indicatorventures.com,New York,New York,United States,,"Indicator Ventures is a pre-seed and seed stage venture capital firm, investing in technology companies across the U.S.",,;User Support;Location Based Services;Government and Military;InsurTech;Productivity Tools;Insurance;Web Services;Aerospace;Information Technology;Outsourcing;Enterprise Software;Delivery Services;Marketing;Family;Health;Software;E-Commerce;Hardware;Cybersecurity;FinTech;DeepTech;Database Management
1003,9060036516,New Mexico Angels,1549026,nmangels.com,New Mexico,Albuquerque,United States,Venture Capital & Private Equity,INVESTING IN INNOVATION The only New Mexico-based group of individual accredited angel investors focused on investing in early-stage companies in the Southwest and cultivating an active investment ecosystem. Join our New Angel Club New Angel Club About...,505-843-4206,;Marketing;Industrial Engineering and Automation;Sustainablility;Commerce;Arts and Entertainment;Life Sciences;Biotechnology;Software;Social Media;Construction;Pharmaceuticals;AgTech;Events;Consumer Durables
1004,9060020363,Palm Ventures,1623268,palmventures.com,Connecticut,Greenwich,United States,Financial Services,"Since 1992, Palm Ventures has focused on nurturing and growing businesses that have a positive and transformative impact on society.",2033027000,;FinTech
1005,9059979268,Strive Capital,1610650,strivecap.com,California,San Francisco,United States,,"Strive is an early-stage VC firm focused on Consumer and SaaS, inc. @Appannie, @gustoHQ,@keepsafe,@rubrikinc,@virtahealth,@draftkings,@ohmconnect,@robinhoodapp",4152305300,
1006,9059204439,Motus Ventures,283573453,motusventures.com,California,Redwood City,United States,Venture Capital,"A combination of recent technology shifts and emerging consumer trends – internet connected cars, vehicle to vehicle communications.",,;Industrial Engineering and Automation;Sustainablility;Transportation;Enterprise Software;DeepTech;Energy;Web Services
1007,9059194469,Sunbridge Partners,1515298,sunbridgepartners.com,Ohio,Beachwood,United States,Venture Capital & Private Equity,IT venture capital,6503535401,
1008,9059184953,Sanderling Ventures,1531160,sanderling.com,California,San Mateo,United States,Venture Capital & Private Equity,Sanderling has supported over 90 biomedical companies earning consistently high rates of return on its venture investments.,6504012000,;Health;Life Sciences;Biotechnology;Information Technology;Pharmaceuticals
1009,9060092687,Winklevoss Capital,1597512,winklevosscapital.com,New York,New York,United States,,Winklevoss Capital is a family office founded in 2012 by Tyler Winklevoss and Cameron Winklevoss.,,;Education;Clothing and Apparel;Insurance;Women's Products;Biotechnology;Construction;Information Technology;Pharmaceuticals;Boating and Marine;Service Industry;Family;Arts and Entertainment;Health;Crypto;Physical Storage;Consulting;Software;Social Media;Energy;E-Commerce;Cybersecurity;Search Software;Sustainablility;Life Sciences;FinTech;Home and Garden;DeepTech;Sales;Consumer Durables;Accounting
1010,9060068497,UMC Capital,1520942,umccapital.com,Taipei City,Sunnyvale,Taiwan,,UMC Capital was established in February 2001 as the direct investment arm of world leading semiconductor foundry UMC.,,;Web Services;Crowdfunding;Transportation;Enterprise Software;DeepTech;Software;Manufacturing;Information Technology;Automotive;Hardware;AgTech;Extended Reality
1011,9060193624,WestSummit Capital,1574926,westsummitcap.com,California,Menlo Park,United States,Venture Capital,WestSummit Capital is a growth capital firm that invests in technology companies in North America and China.,650 847 1886,;Enterprise Software;Web Services;Database Management
1012,9060183391,Bendigo Partners,1563040,bendigopartners.com,New York,New York,United States,Financial Services,Bendigo Partners specializes in global technology-based financial services as both Private Investors and Operational Advisors.,2128674490,
1013,9060183339,CerraCap Ventures,163301647,cerracap.com,California,Costa Mesa,United States,,Investing in Seminal Minds from Dreams to Impact,,;Industrial Engineering and Automation;Web Services;Biotechnology;Aerospace;Information Technology;Pharmaceuticals;Marketing;Human Resources;Health;Raw Materials;Software;Hardware;Cybersecurity;FinTech;Life Sciences;DeepTech;Telecommunications;AgTech
1014,9060183221,Zane Venture Fund,262575170,zane.vc,Georgia,Atlanta,United States,,💡 We are investing in BOLD founders who have innovative business models and are building early-stage technology companies with early traction and customers 📈,,;Education;InsurTech;Productivity Tools;Women's Products;Aerospace;IoT;Information Technology;Outsourcing;Enterprise Software;Marketing;Human Resources;Arts and Entertainment;Health;Fraud Detection;Multimedia and Graphics Software;Consulting;Software;E-Commerce;Hardware;Recreation and Leisure;Travel and Tourism;FinTech;Home and Garden;DeepTech;Telecommunications;Manufacturing
1015,9060154253,Gate Capital,203296809,gatecapital.net,Dubai,Dubai,United Arab Emirates,Financial Services,"Gate Capital is a strategic and corporate finance advisory firm in Dubai, UAE offers a unique deal-making and financial restructuring engine", +971 4 386 6400,
1016,9060102670,Black Diamond Ventures,1524007,bdventures.com,California,Glendale,United States,Venture Capital & Private Equity,"Transformational venture capital firm with a commitment to nurturing growth one deal at a time. Guided by Christopher B. Lucas, we tailor each investment to our unique form and hands-on approach, with our agility allowing us to synthesize a wealth of d...",8182456250,;Industrial Engineering and Automation;Biotechnology;Software;Information Technology;E-Commerce;Pharmaceuticals;Software Development
1017,9060076169,Archer Gray,124902093,archergray.com,New York,New York,United States,Venture Capital,Archer Gray invests in tech-enabled media companies at the Seed and Series A stages across six industries.,1 (212) 203-4955,
1018,9060076160,BootstrapLabs,1523088,bootstraplabs.com,California,San Francisco,United States,Venture Capital & Private Equity,"Bootstraplabs is a Silicon Valley based Venture Builder Company with a global outlook on innovation, combining Human Capital with Venture Capital to invest",14159351469,;Delivery Services;Industrial Engineering and Automation;Enterprise Software;Retail Investing Products;Health;Life Sciences;DeepTech;Database Management;Software;IoT;Manufacturing;Sales;Government and Military;Boating and Marine;Productivity Tools;Supply Chain
1019,9060046155,Climate Impact Capital,148158249,climateimpactcapital.com,Texas,Houston,United States,,"CIC is a VC who sees the need for financial institutions to take a larger role in mitigating climate change and its related impacts on vital resources; E, F, W.",,;Sustainablility;Transportation;Biotechnology;Software;Energy;Information Technology;Pharmaceuticals;Hardware;AgTech
1020,9060036534,Catapult Ventures,220163417,catapult.vc,California,Los Altos,United States,,"Investing at the forefront of Automation, Robotics, AI & IoT.",,;Industrial Engineering and Automation;DeepTech;Aerospace;Location Based Services;Software;Manufacturing;Automotive;Hardware;AgTech;Supply Chain
1021,9060028054,Beyond Capital,1582325,beyondcapitalfund.org,Texas,Dallas,United States,,"Beyond Capital Fund supports high potential entrepreneurs with innovative business models helping to fight poverty. Our investments address critical human needs, providing basic services, which are not currently available through traditional markets.  ...",1 (310) 598-7362,;Health;FinTech;Database Management;Software;Information Technology;E-Commerce;Government and Military
1022,9060012647,Keller Capital,164749713,kellercap.com,Texas,Austin,United States,Venture Capital & Private Equity,"Keller Capital invest in real estate, businesses and people in Austin TX. Contact us for commercial real estate, venture capital and equity investment.",5124398778,
1023,9059960133,Atrium Capital,1638813,atriumcapital.com,California,Menlo Park,United States,Financial Services,Atrium Capital has developed a unique and highly differentiated venture model through its relationships with Global 1000 corporations.,6502337878,
1024,9060165137,Creeris Ventures,1535630,creeris.com,Texas,Houston,United States,Venture Capital & Private Equity,"Creeris is a VENTURE company that creates, funds, and operates companies under its control.",7138685300,
1025,9060154227,Grit Ventures,73479309,gritventures.com,California,Palo Alto,United States,,Grit Ventures is an early stage investor in deep tech building a better world.  We work with innovators and entrepreneurs to drive humanity forward.  JOIN US,9195226756,;Industrial Engineering and Automation;Agriculture and Farming;DeepTech;Software;Design;Consumer Durables
1026,9060144528,Falkon Ventures,1695612,falkonventures.com,Texas,Austin,United States,,"Mission: To empower ventures with the vision, and purpose, to change industry, markets, and the world through entrepreneurship, technology, and innovation.",,;Industrial Engineering and Automation;Sustainablility;Enterprise Software;DeepTech;Software;Energy;Hardware;Web Services
1027,9060114238,VCFA Group,1655040,vcfa.com,New York,New York,United States,Financial Services,"VCFA Group became the first firm primarily focused on the acquisition of interests in private equity funds on a secondary basis in 1982. Before VCFA Group, a private equity investor needing liquidity...",2128385577,
1028,9060102500,TWO12,201780747,two12.co,Telangana,Dover,India,,"Raising capital is hard. But it doesn't have to be. We've compiled the best tools, cap table, and data that founders use to raise capital, so you can save time and money.",,
1029,9060046101,Almaz Capital,74999771,almazcapital.com,California,Portola Valley,United States,Venture Capital & Private Equity,"We're an early stage VC firm bringing prominent startups from Eastern Europe/CIS to the global market. Our investors include EIF, Cisco, EBRD & IFC.",4806242599,;Industrial Engineering and Automation;Agriculture and Farming;Supply Chain;Web Services;IoT;Information Technology;Enterprise Software;Arts and Entertainment;Engineering;Software;Energy;E-Commerce;Hardware;3D Printing;Travel and Tourism;FinTech;Home and Garden;DeepTech;Telecommunications;Database Management;Manufacturing
1030,9060012660,ZenShin Capital,1515246,zenshincp.com,California,Menlo Park,United States,Venture Capital & Private Equity,"ZenShin Capital, based in Menlo Park, California, provides early to expansion stage venture capital for information technology companies with a strong market potential in Japan. ZenShin Capital provides deep experience and an extensive network in Japan that create significant opportunities for its portfolio companies. Unlike most other investors with Japan expertise, ZenShin Capital is a neutral value-add investor that thinks and acts from the portfolio company's perspective.",6502402734,;Human Resources;Employment;Education;Service Industry
1031,9059184922,7BC Venture Capital,164006891,7bc.vc,Dnipropetrovsk Oblast,Dnipro,Ukraine,,"7BC Venture Capital is a VC fund backed by a diverse and global set of active family office, corporate and angel LPs focused on powering the digital economy through AI, FinTech, PropTech and software technologies. We fund Late-Stage Seed and Series A r...",,
1032,9060114323,BP Capital,285522401,bpcap.net,Texas,Dallas,United States,Investment Banking,"By pairing his knowledge gathered over decades as a CEO, corporate activist, shareholder champion and multi-asset investor with an accomplished team of trusted advisers, he was able to successfully launch and grow what has become a well-established money manager and advisor. BP Capital prides itself on its managers and employees long tenures with the firm and on its encouragement in fostering ideas that keep us at the forefront of global trends in not only the energy space, but around the world. Our Focus",2142654165,;FinTech;Real Estate
1033,9060036494,Arsenal,1585988,arsenalgrowth.com,Florida,Winter Park,United States,,Arsenal is a growth-stage private equity firm founded in 1999. We invest in emerging software companies across a myriad of sectors to help companies scale., +1 407-838-1439,
